TRADEDATE,CLOSE,EMA_12,EMA_26,MACD,MACD_signal,RSI,ADX,Stoch_K,Stoch_D,ATR,Signal
2024-10-07,503.5,,,,,,0.0,,,0.0,HOLD
2024-10-08,501.8,,,,,,0.0,,,0.0,HOLD
2024-10-09,495.85,,,,,,0.0,,,0.0,HOLD
2024-10-10,497.75,,,,,,0.0,,,0.0,HOLD
2024-10-11,492.15,,,,,,0.0,,,0.0,HOLD
2024-10-14,496.0,,,,,,0.0,,,0.0,HOLD
2024-10-15,498.4,,,,,,0.0,,,0.0,HOLD
2024-10-16,496.45,,,,,,0.0,,,0.0,HOLD
2024-10-17,486.95,,,,,,0.0,,,0.0,HOLD
2024-10-18,487.8,,,,,,0.0,,,0.0,HOLD
2024-10-21,484.7,,,,,,0.0,,,0.0,HOLD
2024-10-22,479.0,491.6060801156936,,,,,0.0,,,0.0,HOLD
2024-10-23,469.0,488.1282216363561,,,,,0.0,,,0.0,HOLD
2024-10-24,469.75,485.30080292307053,,,,15.993334443266818,0.0,2.1739130434782608,,3.8035714285714284,HOLD
2024-10-25,456.1,480.80837170413656,,,,11.405196317574536,0.0,0.0,,4.506887755102039,HOLD
2024-10-28,434.75,473.7224683650386,,,,7.689469627495541,0.0,0.0,0.7246376811594203,5.709967201166181,HOLD
2024-10-29,442.35,468.8959347704173,,,,17.93845938727884,0.0,11.940298507462726,3.9800995024875756,5.844969543940027,HOLD
2024-10-30,439.05,464.3042524980454,,,,17.053102739635904,0.0,6.755695208169699,6.231997905210808,5.6631860050871685,HOLD
2024-10-31,434.1,459.657444421423,,,,15.793892542142288,0.0,0.0,6.231997905210808,5.612244147580941,HOLD
2024-11-01,444.35,457.3024529719733,,,,27.699215544964233,0.0,15.940902021772951,7.565532409980882,5.94351242275373,HOLD
2024-11-02,457.0,457.2559217455159,,,,39.13612168324554,0.0,36.7281475541299,17.55634985863428,6.42254724969989,HOLD
2024-11-05,460.5,457.75501070774425,,,,41.875710633960594,0.0,49.162011173184325,33.94368691636239,6.213793874721326,HOLD
