TRADEDATE,CLOSE,EMA_12,EMA_26,MACD,MACD_signal,RSI,ADX,Stoch_K,Stoch_D,ATR,Signal
2024-10-17,49.0,,,,,,0.0,,,0.0,HOLD
2024-10-18,33.5,,,,,,0.0,,,0.0,HOLD
2024-10-21,45.0,,,,,,0.0,,,0.0,HOLD
2024-10-22,33.81,,,,,,0.0,,,0.0,HOLD
2024-10-23,30.0,,,,,,0.0,,,0.0,HOLD
2024-10-24,33.07,,,,,,0.0,,,0.0,HOLD
2024-10-25,41.0,,,,,,0.0,,,0.0,HOLD
2024-10-28,27.02,,,,,,0.0,,,0.0,HOLD
2024-10-29,36.99,,,,,,0.0,,,0.0,HOLD
2024-10-30,30.25,,,,,,0.0,,,0.0,HOLD
2024-10-31,29.7,,,,,,0.0,,,0.0,HOLD
2024-11-01,25.0,34.3363915970155,,,,,0.0,,,0.0,HOLD
2024-11-02,29.5,33.59233135132081,,,,,0.0,,,0.0,HOLD
2024-11-05,28.5,32.80889575880992,,,,40.52304885886072,0.0,14.583333333333334,,6.7457142857142856,HOLD
2024-11-06,32.65,32.784450257454544,,,,44.94142585713241,0.0,38.24999999999999,,6.56030612244898,HOLD
2024-11-07,29.23,32.23761175630769,,,,42.16174256759482,0.0,21.150000000000002,24.66111111111111,6.335998542274053,HOLD
2024-11-08,30.0,31.89336379379882,,,,43.01631388209598,0.0,31.25,30.216666666666665,5.938427217825906,HOLD
2024-11-11,31.08,31.768230902445154,,,,44.26029976876706,0.0,37.999999999999986,30.133333333333326,5.591396702266913,HOLD
2024-11-12,30.48,31.57004153283821,,,,43.6896681421735,0.0,34.25,34.49999999999999,5.234868366390704,HOLD
2024-11-13,30.27,31.370035143170796,,,,43.47838365802566,0.0,32.9375,35.06249999999999,4.875949197362796,HOLD
2024-11-14,29.7,31.11310665960606,,,,42.87233672344494,0.0,39.19933277731442,35.462277592438134,4.568381397551168,HOLD
2024-11-15,29.67,30.891090250435894,,,,42.83849144280366,0.0,38.9491242702252,37.02865234917987,4.244211297726084,HOLD
2024-11-18,29.19,30.62938405806114,,,,42.26359180673546,0.0,54.771241830065385,44.306566292534995,3.9753390621742204,HOLD
2024-11-19,28.91,30.36486343374404,,,,41.91026244996407,0.0,51.11111111111112,48.277159070467235,3.711386272018919,HOLD
2024-11-20,30.39,30.36873059778342,,,,44.5490862599689,0.0,70.4575163398693,58.77995642701527,3.552001538303282,HOLD
2024-11-21,28.09,30.018156659662893,33.062893096043275,-3.044736436380383,,41.40149852480571,0.0,0.0,40.52287581699347,3.462572856995905,HOLD
2024-11-22,28.28,29.75074794279168,32.70860471855859,-2.95785677576691,,41.767526877137634,0.0,4.166666666666696,24.874727668845335,3.2288176529247687,HOLD
2024-11-25,28.46,29.552171336208346,32.39389325792462,-2.841721921716271,,42.13628206540046,18.471839572041592,8.114035087719323,4.093567251462006,3.0110449634301424,HOLD
2024-11-26,26.29,29.05029882294552,31.941753016596866,-2.891454193651345,,38.935265258403405,18.805091879250387,0.0,4.093567251462006,2.9509703231851323,HOLD
2024-11-27,27.3,28.781022080953903,31.597919459811912,-2.816897378858009,,41.17521569376929,18.900954792877535,21.085594989561624,9.733210025760316,2.8123295858147657,HOLD
2024-11-28,27.64,28.60548022234561,31.304740240566588,-2.699260018220979,,41.94720852585441,18.915079044644965,28.18371607515661,16.42310368823941,2.6357346153994254,HOLD
2024-11-29,26.9,28.343098649677053,30.978463185709806,-2.6353645360327533,,40.69540607642065,19.044023435038334,14.558472553699266,21.275927872805834,2.5003250000137522,HOLD
2024-12-02,28.49,28.365698857419044,30.79413257936093,-2.428433721941886,,44.52605104438916,18.781547212944282,53.65853658536582,32.13357507140723,2.435301785727056,HOLD
2024-12-03,28.79,28.430975956277653,30.645678314223083,-2.2147023579454306,-2.649346912800772,45.244702848193725,18.464261722874035,60.97560975609754,43.064206298387546,2.2827802296036945,HOLD
2024-12-04,28.93,28.50774888608109,30.51859103168804,-2.0108421456069507,-2.5216459593620075,45.59888664536822,18.133165685613346,64.39024390243901,59.674796747967456,2.1297244989177164,HOLD
2024-12-05,29.22,28.61732598053015,30.422399103414854,-1.8050731228847035,-2.378331392066547,46.3727121306073,17.74551712429196,71.46341463414632,65.60975609756095,1.9983156061378795,HOLD
2024-12-06,33.29,29.336198906602434,30.634813984643383,-1.2986150780409496,-2.1623881292614278,55.861916630819124,16.614904030328535,100.0,78.61788617886178,2.1462930628423167,HOLD
2024-12-09,32.11,29.762937536355906,30.744087022817947,-0.9811494864620407,-1.9261404007015503,52.937241955050595,15.574623643682376,83.14285714285714,84.86875725900116,2.077272129782151,HOLD
2024-12-10,29.24,29.682485607685766,30.632673169275876,-0.9501875615901092,-1.730949832879262,46.553198555231404,15.25608972720822,42.14285714285713,75.09523809523809,2.133895549083426,HOLD
2024-12-11,29.05,29.585180129580262,30.515438119699883,-0.9302579901196211,-1.5708114643273339,46.15635220877234,15.001921151472315,39.42857142857145,54.904761904761905,1.9950458670060383,HOLD
2024-12-12,31.78,29.92284472502945,30.609109370092483,-0.6862646450630336,-1.393902100474474,52.4310160689717,14.03124869943677,78.42857142857146,53.33333333333335,2.047542590791321,HOLD
2024-12-13,30.39,29.99471476733261,30.592879046381928,-0.5981642790493176,-1.234754536189443,49.28195723548249,13.46837051784335,58.57142857142859,58.80952380952383,2.0005752628776556,HOLD
2024-12-16,29.99,29.993989418512207,30.548221339242524,-0.5542319207303166,-1.0986500130976178,48.38142140256132,13.044081987036531,48.35680751173709,61.78560250391238,1.8862484583863945,HOLD
2024-12-17,27.52,29.613375661818022,30.323908647446782,-0.7105329856287597,-1.0210266076038463,43.13929230139836,13.237429009506355,9.702660406885773,38.876965496683816,1.9279449970730804,HOLD
