TRADEDATE,CLOSE,EMA_12,EMA_26,MACD,MACD_signal,RSI,ADX,Stoch_K,Stoch_D,ATR,Signal
2024-10-07,0.08156,,,,,,0.0,,,0.0,HOLD
2024-10-08,0.08416,,,,,,0.0,,,0.0,HOLD
2024-10-09,0.0841,,,,,,0.0,,,0.0,HOLD
2024-10-10,0.0838,,,,,,0.0,,,0.0,HOLD
2024-10-11,0.08176,,,,,,0.0,,,0.0,HOLD
2024-10-14,0.08394,,,,,,0.0,,,0.0,HOLD
2024-10-15,0.083,,,,,,0.0,,,0.0,HOLD
2024-10-16,0.08482,,,,,,0.0,,,0.0,HOLD
2024-10-17,0.084,,,,,,0.0,,,0.0,HOLD
2024-10-18,0.08326,,,,,,0.0,,,0.0,HOLD
2024-10-21,0.08394,,,,,,0.0,,,0.0,HOLD
2024-10-22,0.08258,0.08319126127330044,,,,,0.0,,,0.0,HOLD
2024-10-23,0.08492,0.08345722107740806,,,,,0.0,,,0.0,HOLD
2024-10-24,0.07518,0.08218380245011452,,,,30.845090758948174,0.0,0.0,,0.0018300000000000002,HOLD
2024-10-25,0.0784,0.08160167899625073,,,,41.08009062433287,0.0,33.05954825462013,,0.0019292857142857145,HOLD
2024-10-28,0.0749,0.080570651458366,,,,35.0140653010497,0.0,0.0,11.01984941820671,0.002041479591836735,HOLD
2024-10-29,0.07682,0.07999362815707893,,,,40.22825280674361,0.0,19.161676646706635,17.407074967108922,0.0020328024781341115,HOLD
2024-10-30,0.07504,0.07923153151752833,,,,37.244690565652945,0.0,1.3972055888223676,6.8529607451763335,0.0020147451582673897,HOLD
2024-10-31,0.07416,0.07845129589944705,,,,35.82988518993396,0.0,0.0,6.8529607451763335,0.0019336919326768613,HOLD
2024-11-01,0.075,0.07792032729953212,,,,38.241512960493466,0.0,7.806691449814072,3.06796567954548,0.0018555710803427991,HOLD
2024-11-02,0.0728,0.07713258463806565,,,,34.576415661668875,0.0,0.0,2.602230483271357,0.0018801731460325987,HOLD
2024-11-05,0.0735,0.07657372546297862,,,,36.65664653080331,0.0,5.775577557755716,4.527423002523263,0.0017958750641731268,HOLD
2024-11-06,0.07496,0.07632546000713575,,,,40.87903526496346,0.0,17.821782178217795,7.865786578657837,0.001771883988160761,HOLD
2024-11-07,0.07592,0.07626308154449947,,,,43.54387613459385,0.0,25.74257425742574,16.44664466446642,0.0017138922747207067,HOLD
2024-11-08,0.07828,0.07657337669149955,,,,49.56264325653836,0.0,45.21452145214523,29.592959295929585,0.0017600428265263704,HOLD
2024-11-11,0.07804,0.07679901104665346,0.07834562890072315,-0.00154661785406969,,48.99064648799605,0.0,43.23432343234322,38.063806380638056,0.0016514683389173442,HOLD
2024-11-12,0.07812,0.07700224011639907,0.07832891564881772,-0.0013266755324186502,,49.20110032554817,0.0,94.99999999999996,61.149614961496134,0.001539220600423248,HOLD
2024-11-13,0.08208,0.07778343394464537,0.0786067737489053,-0.0008233398042599288,,58.35938341770677,13.460294984115071,100.0,79.41144114411439,0.0017121334146787306,HOLD
2024-11-14,0.081,0.07827829026085378,0.07878404976750492,-0.0005057595066511322,,55.42460306509916,13.268813012322523,88.36206896551725,94.45402298850574,0.001666981027915964,HOLD
