TRADEDATE,CLOSE,EMA_12,EMA_26,MACD,MACD_signal,RSI,ADX,Stoch_K,Stoch_D,ATR,Signal
2024-10-07,204.0,,,,,,0.0,,,0.0,HOLD
2024-10-08,205.85,,,,,,0.0,,,0.0,HOLD
2024-10-09,205.6,,,,,,0.0,,,0.0,HOLD
2024-10-10,205.95,,,,,,0.0,,,0.0,HOLD
2024-10-11,204.05,,,,,,0.0,,,0.0,HOLD
2024-10-14,203.0,,,,,,0.0,,,0.0,HOLD
2024-10-15,207.25,,,,,,0.0,,,0.0,HOLD
2024-10-16,207.2,,,,,,0.0,,,0.0,HOLD
2024-10-17,205.85,,,,,,0.0,,,0.0,HOLD
2024-10-18,205.5,,,,,,0.0,,,0.0,HOLD
2024-10-21,205.5,,,,,,0.0,,,0.0,HOLD
2024-10-22,201.25,204.7121286158387,,,,,0.0,,,0.0,HOLD
2024-10-23,199.0,203.83333959801737,,,,,0.0,,,0.0,HOLD
2024-10-24,199.7,203.1974411983224,,,,32.47283830577814,0.0,8.484848484848348,,1.328571428571426,HOLD
2024-10-25,194.6,201.87475793704203,,,,22.72343819209229,0.0,0.0,,1.5979591836734668,HOLD
2024-10-28,188.65,199.8401797928817,,,,16.499555884355217,0.0,0.0,2.8282828282827825,1.908819241982504,HOLD
2024-10-29,187.0,197.86476751705376,,,,15.251984657648165,0.0,0.0,0.0,1.8903321532694686,HOLD
2024-10-30,187.0,196.19326482212242,,,,15.251984657648165,0.0,0.0,0.0,1.755308428035935,HOLD
2024-10-31,185.15,194.49430100333436,,,,13.886625322090822,0.0,0.0,0.0,1.7620721117476534,HOLD
2024-11-01,186.6,193.27979315666752,,,,19.936367307372265,0.0,6.561085972850629,2.1870286576168763,1.7397812466228202,HOLD
2024-11-02,186.5,192.23674805564173,,,,19.832884356458507,0.0,6.122448979591816,4.227844984147482,1.6226540147211899,HOLD
2024-11-05,187.0,191.43109450861994,,,,22.01261008941664,0.0,8.937198067632828,7.206911006691757,1.542464442241105,HOLD
2024-11-06,190.25,191.24938766113993,,,,34.48245974270374,0.0,25.06142506142504,13.373690702883229,1.6644312677953117,HOLD
2024-11-07,191.8,191.3340972517338,,,,39.45468076824391,0.0,32.67813267813271,22.225585269063526,1.6562576058099332,HOLD
2024-11-08,199.15,192.53654382839014,,,,56.365458534733925,0.0,86.95652173913047,48.23202649289607,2.0629534911092233,HOLD
2024-11-11,205.05,194.46169093171474,196.53224282253544,-2.0705518908206955,,64.85203533753437,0.0,100.0,73.21155147242105,2.337028241744279,HOLD
2024-11-12,201.15,195.49066155760477,196.87429890975505,-1.3836373521502878,,56.96510012710362,0.0,80.40201005025123,89.11951059646056,2.448669081619688,HOLD
2024-11-13,201.4,196.3997905487425,197.20953602755097,-0.8097454788084804,,57.323390105287444,36.84287207788858,81.65829145728641,87.35343383584588,2.291621290075425,HOLD
2024-11-14,198.75,196.76136123355133,197.32364446995462,-0.5622832364032888,,52.348236769195076,34.512215744954,68.34170854271352,76.80067001675039,2.317219769355752,HOLD
2024-11-15,198.75,197.06730565915882,197.42930043514318,-0.3619947759843569,,52.348236769195076,32.34803486437188,68.34170854271352,72.78056951423781,2.151704071544627,HOLD
2024-11-18,196.25,196.94156632698053,197.3419448473548,-0.4003785203742609,,47.80838017432646,30.33916340414763,55.77889447236177,64.15410385259626,2.1765823521485825,HOLD
2024-11-19,186.75,195.3736330459066,196.55735634014334,-1.1837232942367564,,35.28549133195423,30.17634327836126,8.040201005025095,44.05360134003345,2.6996836127093977,HOLD
2024-11-20,183.35,193.52384334653632,195.57903364828087,-2.0551903017445454,,32.049808596573,30.474910503525933,0.0,21.273031825795616,2.749706211801584,HOLD
2024-11-21,180.85,191.57402129322304,194.48799411877857,-2.9139728255555326,-1.618513665449587,29.88011781839917,31.056059585350006,0.0,2.680067001675027,2.7318700538157565,HOLD
2024-11-22,179.4,189.7010949404195,193.37036492479498,-3.6692699843754895,-2.0286649292347674,28.667899203882243,31.76631281759418,0.0,0.0,2.64030790711463,HOLD
2024-11-25,175.25,187.47784956497034,192.0281156711065,-4.550266106136149,-2.532985164615044,25.48157678480476,32.87712386923896,0.0,0.0,2.7481430566064424,HOLD
2024-11-26,173.5,185.32741117035954,190.65566265843194,-5.328251488072397,-3.0920384293065144,24.257215919089234,34.08310048592107,0.0,0.0,2.6768471239916964,HOLD
2024-11-27,174.75,183.70011714415037,189.47746542447402,-5.77734828032365,-3.629100399509942,26.956936208806425,34.83447998529156,3.961965134706813,1.3206550449022663,2.574929472278004,HOLD
2024-11-28,179.7,183.08471450658877,188.75320872636482,-5.668494219776051,-4.0369791635631636,36.59482827630142,34.209308883619606,19.651347068145757,7.871104067617519,2.7445773671152884,HOLD
2024-11-29,183.1,183.08706612095975,188.33445252441186,-5.247386403452111,-4.279060611540953,42.2330354051907,32.8494185776248,34.408602150537604,19.34063811779672,2.791393269464197,HOLD
2024-12-02,179.95,182.604440563889,187.71338196704804,-5.1089414031590366,-4.44503676986457,38.79137629738285,32.06826320196837,23.118279569892426,25.726076262858587,2.8170080359310403,HOLD
2024-12-03,172.55,181.05760355405994,186.59016848800744,-5.532564933947498,-4.662542402681156,32.16083833944562,32.2766995511788,0.0,19.17562724014334,3.144364604793107,HOLD
