TRADEDATE,CLOSE,EMA_12,EMA_26,MACD,MACD_signal,RSI,ADX,Stoch_K,Stoch_D,ATR,Signal
2024-10-07,3928.5,,,,,,0.0,,,0.0,HOLD
2024-10-08,3982.5,,,,,,0.0,,,0.0,HOLD
2024-10-09,3933.5,,,,,,0.0,,,0.0,HOLD
2024-10-10,3979.5,,,,,,0.0,,,0.0,HOLD
2024-10-11,3975.0,,,,,,0.0,,,0.0,HOLD
2024-10-14,4074.0,,,,,,0.0,,,0.0,HOLD
2024-10-15,4091.0,,,,,,0.0,,,0.0,HOLD
2024-10-16,4057.0,,,,,,0.0,,,0.0,HOLD
2024-10-17,3983.5,,,,,,0.0,,,0.0,HOLD
2024-10-18,3968.5,,,,,,0.0,,,0.0,HOLD
2024-10-21,4031.0,,,,,,0.0,,,0.0,HOLD
2024-10-22,3964.5,3992.1252953143685,,,,,0.0,,,0.0,HOLD
2024-10-23,3883.5,3975.41371141985,,,,,0.0,,,0.0,HOLD
2024-10-24,3969.5,3974.5039096629503,,,,50.490353023759276,0.0,41.44578313253012,,49.142857142857146,HOLD
2024-10-25,3834.5,3952.9648466378812,,,,38.85016763600325,0.0,0.0,,55.275510204081634,HOLD
2024-10-28,3743.0,3920.6625625397455,,,,33.25425725038967,0.0,0.0,13.815261044176706,57.862973760932945,HOLD
2024-10-29,3758.0,3895.637552918246,,,,34.90945768690732,0.0,4.310344827586207,1.4367816091954024,54.80133277800916,HOLD
2024-10-30,3710.0,3867.077929392362,,,,32.16098733443796,0.0,0.0,1.4367816091954024,54.315523293865645,HOLD
2024-10-31,3666.5,3836.219786408921,,,,29.866110779745483,0.0,0.0,1.4367816091954024,53.54298591573239,HOLD
2024-11-01,3674.0,3811.2628961921637,,,,30.78317202088438,0.0,1.7667844522968197,0.5889281507656066,50.25420120746578,HOLD
2024-11-02,3683.5,3791.607066008754,,,,31.996144580867764,0.0,4.353393085787452,2.0400591793614242,47.34318683550394,HOLD
2024-11-05,3646.0,3769.205978930484,,,,29.777822671300456,0.0,0.0,2.0400591793614242,46.64010206153937,HOLD
2024-11-06,3677.0,3755.0204437104094,,,,33.86012705913758,0.0,8.051948051948052,4.135113712578502,45.522951914286566,HOLD
2024-11-07,3811.5,3763.7096062165,,,,47.98808032509555,0.0,42.98701298701299,17.012987012987015,51.87845534898038,HOLD
2024-11-08,3888.0,3782.8312052601154,,,,54.00593287309057,0.0,74.80680061823803,41.948587219066354,53.637137109767494,HOLD
2024-11-11,3885.0,3798.5494813739438,3839.7355416661235,-41.18606029217972,,53.74332502907429,0.0,73.87944358578052,63.89108573034385,50.0201987447841,HOLD
