TRADEDATE,CLOSE,EMA_12,EMA_26,MACD,MACD_signal,RSI,ADX,Stoch_K,Stoch_D,ATR,Signal
2024-10-07,262.82,,,,,,0.0,,,0.0,HOLD
2024-10-08,263.57,,,,,,0.0,,,0.0,HOLD
2024-10-09,261.76,,,,,,0.0,,,0.0,HOLD
2024-10-10,260.94,,,,,,0.0,,,0.0,HOLD
2024-10-11,257.67,,,,,,0.0,,,0.0,HOLD
2024-10-14,262.02,,,,,,0.0,,,0.0,HOLD
2024-10-15,262.35,,,,,,0.0,,,0.0,HOLD
2024-10-16,260.1,,,,,,0.0,,,0.0,HOLD
2024-10-17,257.1,,,,,,0.0,,,0.0,HOLD
2024-10-18,257.83,,,,,,0.0,,,0.0,HOLD
2024-10-21,258.99,,,,,,0.0,,,0.0,HOLD
2024-10-22,255.5,259.4848256994069,,,,,0.0,,,0.0,HOLD
2024-10-23,252.5,258.4102371302674,,,,,0.0,,,0.0,HOLD
2024-10-24,253.62,257.6732775717647,,,,31.113266548306058,0.0,10.117434507678457,,1.8628571428571417,HOLD
2024-10-25,247.15,256.0543117914932,,,,22.31751187580015,0.0,0.0,,2.191938775510203,HOLD
2024-10-28,244.41,254.26287920818658,,,,19.768706277602845,0.0,0.0,3.3724781692261523,2.2310860058309037,HOLD
2024-10-29,243.27,252.57166702231171,,,,18.806353076798146,0.0,0.0,0.0,2.153151291128695,HOLD
2024-10-30,242.52,251.02525671118684,,,,18.179341597268063,0.0,0.0,0.0,2.052926198905217,HOLD
2024-10-31,238.96,249.16906337100426,,,,15.532199343275494,0.0,0.0,0.0,2.1605743275548446,HOLD
2024-11-01,238.86,247.583053621619,,,,15.464081959681948,0.0,0.0,0.0,2.0133904470152126,HOLD
2024-11-02,239.69,246.36873767983144,,,,18.652900812655403,0.0,3.90772128060256,1.3025737602008534,1.9288625579426963,HOLD
2024-11-05,239.97,245.38431649831892,,,,19.752625639233116,0.0,5.514157973174294,3.1406264179256183,1.8110866609467897,HOLD
2024-11-06,243.94,245.16211396011602,,,,33.48324614870016,0.0,25.235966219572703,11.552615157783185,1.9652947565934475,HOLD
2024-11-07,251.2,246.09101950471356,,,,50.248100839607574,0.0,61.30153999006447,30.683888060937154,2.343487988265344,HOLD
2024-11-08,256.4,247.6770165039884,,,,58.3460702741372,0.0,100.0,62.179168736545726,2.5475245605321044,HOLD
2024-11-11,261.67,249.8297831956825,251.99479036272504,-2.165007167042546,,64.62953515420834,0.0,99.99999999999999,87.10051333002149,2.741987091922671,HOLD
